"date","station","location","typ","taxa","abundance","bb"
"2021-08-31","SMB2",10,"mcr","Green","<1%",0
"2021-08-31","SMB2",10,"mcr","Brown","<1%",0
"2021-08-31","SMB2",10,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB2",10,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB2",10,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB2",10,"sav","Syringodium filiforme","1-5%",1
"2021-08-31","SMB2",10,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB2",10,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB2",10,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB2",20,"mcr","Red","<1%",0
"2021-08-31","SMB2",20,"mcr","Green","<1%",0
"2021-08-31","SMB2",20,"mcr","Brown","<1%",0
"2021-08-31","SMB2",20,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB2",20,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB2",20,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB2",20,"sav","Syringodium filiforme","1-5%",1
"2021-08-31","SMB2",20,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB2",20,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB2",20,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB2",30,"mcr","Red","<1%",0
"2021-08-31","SMB2",30,"mcr","Green","<1%",0
"2021-08-31","SMB2",30,"mcr","Brown","<1%",0
"2021-08-31","SMB2",30,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB2",30,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB2",30,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB2",30,"sav","Syringodium filiforme","6-25%",2
"2021-08-31","SMB2",30,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB2",30,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB2",30,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB2",40,"mcr","Red","<1%",0
"2021-08-31","SMB2",40,"mcr","Green","<1%",0
"2021-08-31","SMB2",40,"mcr","Brown","<1%",0
"2021-08-31","SMB2",40,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB2",40,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB2",40,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB2",40,"sav","Syringodium filiforme","6-25%",2
"2021-08-31","SMB2",40,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB2",40,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB2",40,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB2",50,"mcr","Red","<1%",0
"2021-08-31","SMB2",50,"mcr","Green","<1%",0
"2021-08-31","SMB2",50,"mcr","Brown","<1%",0
"2021-08-31","SMB2",50,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB2",50,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB2",50,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB2",50,"sav","Syringodium filiforme","1-5%",1
"2021-08-31","SMB2",50,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB2",50,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB2",50,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",0,"mcr","Red","6-25%",2
"2021-08-31","SMB3",0,"mcr","Green","<1%",0
"2021-08-31","SMB3",0,"mcr","Brown","<1%",0
"2021-08-31","SMB3",0,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",0,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","SMB3",0,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB3",0,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",0,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",0,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",0,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",10,"mcr","Red","1-5%",1
"2021-08-31","SMB3",10,"mcr","Green","<1%",0
"2021-08-31","SMB3",10,"mcr","Brown","<1%",0
"2021-08-31","SMB3",10,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",10,"sav","Thalassia testudinum","1-5%",1
"2021-08-31","SMB3",10,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMB3",10,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",10,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",10,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",10,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",20,"mcr","Red","6-25%",2
"2021-08-31","SMB3",20,"mcr","Green","<1%",0
"2021-08-31","SMB3",20,"mcr","Brown","<1%",0
"2021-08-31","SMB3",20,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",20,"sav","Thalassia testudinum","1-5%",1
"2021-08-31","SMB3",20,"sav","Halodule wrightii","1-5%",1
"2021-08-31","SMB3",20,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",20,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",20,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",20,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",30,"mcr","Red","6-25%",2
"2021-08-31","SMB3",30,"mcr","Green","<1%",0
"2021-08-31","SMB3",30,"mcr","Brown","<1%",0
"2021-08-31","SMB3",30,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",30,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB3",30,"sav","Halodule wrightii","6-25%",2
"2021-08-31","SMB3",30,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",30,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",30,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",30,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",40,"mcr","Red","6-25%",2
"2021-08-31","SMB3",40,"mcr","Green","<1%",0
"2021-08-31","SMB3",40,"mcr","Brown","<1%",0
"2021-08-31","SMB3",40,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",40,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB3",40,"sav","Halodule wrightii","1-5%",1
"2021-08-31","SMB3",40,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",40,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",40,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",40,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMB3",50,"mcr","Red","<1%",0
"2021-08-31","SMB3",50,"mcr","Green","<1%",0
"2021-08-31","SMB3",50,"mcr","Brown","<1%",0
"2021-08-31","SMB3",50,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMB3",50,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMB3",50,"sav","Halodule wrightii","1-5%",1
"2021-08-31","SMB3",50,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMB3",50,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMB3",50,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMB3",50,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",0,"mcr","Red","<1%",0
"2021-08-31","SMR1",0,"mcr","Green","6-25%",2
"2021-08-31","SMR1",0,"mcr","Brown","<1%",0
"2021-08-31","SMR1",0,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",0,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMR1",0,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",0,"sav","Syringodium filiforme","1-5%",1
"2021-08-31","SMR1",0,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",0,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",0,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",10,"mcr","Red","<1%",0
"2021-08-31","SMR1",10,"mcr","Green","<1%",0
"2021-08-31","SMR1",10,"mcr","Brown","<1%",0
"2021-08-31","SMR1",10,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",10,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMR1",10,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",10,"sav","Syringodium filiforme","6-25%",2
"2021-08-31","SMR1",10,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",10,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",10,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",20,"mcr","Red","1-5%",1
"2021-08-31","SMR1",20,"mcr","Green","<1%",0
"2021-08-31","SMR1",20,"mcr","Brown","<1%",0
"2021-08-31","SMR1",20,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",20,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMR1",20,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",20,"sav","Syringodium filiforme","6-25%",2
"2021-08-31","SMR1",20,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",20,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",20,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",30,"mcr","Red","<1%",0
"2021-08-31","SMR1",30,"mcr","Green","<1%",0
"2021-08-31","SMR1",30,"mcr","Brown","<1%",0
"2021-08-31","SMR1",30,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",30,"sav","Thalassia testudinum","<1%",0
"2021-08-31","SMR1",30,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",30,"sav","Syringodium filiforme","6-25%",2
"2021-08-31","SMR1",30,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",30,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",30,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",40,"mcr","Red","<1%",0
"2021-08-31","SMR1",40,"mcr","Green","<1%",0
"2021-08-31","SMR1",40,"mcr","Brown","<1%",0
"2021-08-31","SMR1",40,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",40,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","SMR1",40,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",40,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMR1",40,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",40,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",40,"sav","Halophila decipiens","<1%",0
"2021-08-31","SMR1",50,"mcr","Red","<1%",0
"2021-08-31","SMR1",50,"mcr","Green","<1%",0
"2021-08-31","SMR1",50,"mcr","Brown","<1%",0
"2021-08-31","SMR1",50,"mcr","Cyanobacteria","<1%",0
"2021-08-31","SMR1",50,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","SMR1",50,"sav","Halodule wrightii","<1%",0
"2021-08-31","SMR1",50,"sav","Syringodium filiforme","<1%",0
"2021-08-31","SMR1",50,"sav","Ruppia maritima","<1%",0
"2021-08-31","SMR1",50,"sav","Halophila engelmannii","<1%",0
"2021-08-31","SMR1",50,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",0,"mcr","Red","<1%",0
"2021-08-31","STCB1",0,"mcr","Green","<1%",0
"2021-08-31","STCB1",0,"mcr","Brown","<1%",0
"2021-08-31","STCB1",0,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",0,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",0,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB1",0,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",0,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",0,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",0,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",10,"mcr","Red","<1%",0
"2021-08-31","STCB1",10,"mcr","Green","<1%",0
"2021-08-31","STCB1",10,"mcr","Brown","<1%",0
"2021-08-31","STCB1",10,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",10,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",10,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB1",10,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",10,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",10,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",10,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",20,"mcr","Red","<1%",0
"2021-08-31","STCB1",20,"mcr","Green","<1%",0
"2021-08-31","STCB1",20,"mcr","Brown","<1%",0
"2021-08-31","STCB1",20,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",20,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",20,"sav","Halodule wrightii","<1%",0
"2021-08-31","STCB1",20,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",20,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",20,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",20,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",30,"mcr","Red","<1%",0
"2021-08-31","STCB1",30,"mcr","Green","<1%",0
"2021-08-31","STCB1",30,"mcr","Brown","<1%",0
"2021-08-31","STCB1",30,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",30,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",30,"sav","Halodule wrightii","<1%",0
"2021-08-31","STCB1",30,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",30,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",30,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",30,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",40,"mcr","Red","<1%",0
"2021-08-31","STCB1",40,"mcr","Green","<1%",0
"2021-08-31","STCB1",40,"mcr","Brown","<1%",0
"2021-08-31","STCB1",40,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",40,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",40,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB1",40,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",40,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",40,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",40,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB1",50,"mcr","Red","<1%",0
"2021-08-31","STCB1",50,"mcr","Green","<1%",0
"2021-08-31","STCB1",50,"mcr","Brown","<1%",0
"2021-08-31","STCB1",50,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB1",50,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB1",50,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB1",50,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB1",50,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB1",50,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB1",50,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",0,"mcr","Red","1-5%",1
"2021-08-31","STCB3",0,"mcr","Green","76-100%",5
"2021-08-31","STCB3",0,"mcr","Brown","<1%",0
"2021-08-31","STCB3",0,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",0,"sav","Thalassia testudinum","<1%",0
"2021-08-31","STCB3",0,"sav","Halodule wrightii","<1%",0
"2021-08-31","STCB3",0,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB3",0,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",0,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",0,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",10,"mcr","Red","<1%",0
"2021-08-31","STCB3",10,"mcr","Green","76-100%",5
"2021-08-31","STCB3",10,"mcr","Brown","<1%",0
"2021-08-31","STCB3",10,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",10,"sav","Thalassia testudinum","<1%",0
"2021-08-31","STCB3",10,"sav","Halodule wrightii","<1%",0
"2021-08-31","STCB3",10,"sav","Syringodium filiforme","1-5%",1
"2021-08-31","STCB3",10,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",10,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",10,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",20,"mcr","Red","<1%",0
"2021-08-31","STCB3",20,"mcr","Green","26-50%",3
"2021-08-31","STCB3",20,"mcr","Brown","<1%",0
"2021-08-31","STCB3",20,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",20,"sav","Thalassia testudinum","1-5%",1
"2021-08-31","STCB3",20,"sav","Halodule wrightii","<1%",0
"2021-08-31","STCB3",20,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB3",20,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",20,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",20,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",30,"mcr","Red","<1%",0
"2021-08-31","STCB3",30,"mcr","Green","6-25%",2
"2021-08-31","STCB3",30,"mcr","Brown","<1%",0
"2021-08-31","STCB3",30,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",30,"sav","Thalassia testudinum","<1%",0
"2021-08-31","STCB3",30,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB3",30,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB3",30,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",30,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",30,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",40,"mcr","Red","<1%",0
"2021-08-31","STCB3",40,"mcr","Green","6-25%",2
"2021-08-31","STCB3",40,"mcr","Brown","<1%",0
"2021-08-31","STCB3",40,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",40,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB3",40,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB3",40,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB3",40,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",40,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",40,"sav","Halophila decipiens","<1%",0
"2021-08-31","STCB3",50,"mcr","Red","<1%",0
"2021-08-31","STCB3",50,"mcr","Green","6-25%",2
"2021-08-31","STCB3",50,"mcr","Brown","<1%",0
"2021-08-31","STCB3",50,"mcr","Cyanobacteria","<1%",0
"2021-08-31","STCB3",50,"sav","Thalassia testudinum","6-25%",2
"2021-08-31","STCB3",50,"sav","Halodule wrightii","1-5%",1
"2021-08-31","STCB3",50,"sav","Syringodium filiforme","<1%",0
"2021-08-31","STCB3",50,"sav","Ruppia maritima","<1%",0
"2021-08-31","STCB3",50,"sav","Halophila engelmannii","<1%",0
"2021-08-31","STCB3",50,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",0,"mcr","Red","<1%",0
"2021-09-10","CB-0",0,"mcr","Green","<1%",0
"2021-09-10","CB-0",0,"mcr","Brown","<1%",0
"2021-09-10","CB-0",0,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",0,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",0,"sav","Halodule wrightii","26-50%",3
"2021-09-10","CB-0",0,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",0,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",0,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",0,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",10,"mcr","Red","<1%",0
"2021-09-10","CB-0",10,"mcr","Green","<1%",0
"2021-09-10","CB-0",10,"mcr","Brown","<1%",0
"2021-09-10","CB-0",10,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",10,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",10,"sav","Halodule wrightii","76-100%",5
"2021-09-10","CB-0",10,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",10,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",10,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",10,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",20,"mcr","Red","<1%",0
"2021-09-10","CB-0",20,"mcr","Green","<1%",0
"2021-09-10","CB-0",20,"mcr","Brown","<1%",0
"2021-09-10","CB-0",20,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",20,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",20,"sav","Halodule wrightii","76-100%",5
"2021-09-10","CB-0",20,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",20,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",20,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",20,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",30,"mcr","Red","<1%",0
"2021-09-10","CB-0",30,"mcr","Green","<1%",0
"2021-09-10","CB-0",30,"mcr","Brown","<1%",0
"2021-09-10","CB-0",30,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",30,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",30,"sav","Halodule wrightii","76-100%",5
"2021-09-10","CB-0",30,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",30,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",30,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",30,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",40,"mcr","Red","<1%",0
"2021-09-10","CB-0",40,"mcr","Green","<1%",0
"2021-09-10","CB-0",40,"mcr","Brown","<1%",0
"2021-09-10","CB-0",40,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",40,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",40,"sav","Halodule wrightii","76-100%",5
"2021-09-10","CB-0",40,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",40,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",40,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",40,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-0",50,"mcr","Red","<1%",0
"2021-09-10","CB-0",50,"mcr","Green","<1%",0
"2021-09-10","CB-0",50,"mcr","Brown","<1%",0
"2021-09-10","CB-0",50,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-0",50,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-0",50,"sav","Halodule wrightii","76-100%",5
"2021-09-10","CB-0",50,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-0",50,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-0",50,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-0",50,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",0,"mcr","Red","<1%",0
"2021-09-10","CB-18",0,"mcr","Green","<1%",0
"2021-09-10","CB-18",0,"mcr","Brown","<1%",0
"2021-09-10","CB-18",0,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",0,"sav","Thalassia testudinum","1-5%",1
"2021-09-10","CB-18",0,"sav","Halodule wrightii","6-25%",2
"2021-09-10","CB-18",0,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",0,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",0,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",0,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",10,"mcr","Red","<1%",0
"2021-09-10","CB-18",10,"mcr","Green","<1%",0
"2021-09-10","CB-18",10,"mcr","Brown","<1%",0
"2021-09-10","CB-18",10,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",10,"sav","Thalassia testudinum","1-5%",1
"2021-09-10","CB-18",10,"sav","Halodule wrightii","1-5%",1
"2021-09-10","CB-18",10,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",10,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",10,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",10,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",20,"mcr","Red","<1%",0
"2021-09-10","CB-18",20,"mcr","Green","<1%",0
"2021-09-10","CB-18",20,"mcr","Brown","<1%",0
"2021-09-10","CB-18",20,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",20,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-18",20,"sav","Halodule wrightii","26-50%",3
"2021-09-10","CB-18",20,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",20,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",20,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",20,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",30,"mcr","Red","<1%",0
"2021-09-10","CB-18",30,"mcr","Green","<1%",0
"2021-09-10","CB-18",30,"mcr","Brown","<1%",0
"2021-09-10","CB-18",30,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",30,"sav","Thalassia testudinum","<1%",0
"2021-09-10","CB-18",30,"sav","Halodule wrightii","51-75%",4
"2021-09-10","CB-18",30,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",30,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",30,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",30,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",40,"mcr","Red","<1%",0
"2021-09-10","CB-18",40,"mcr","Green","<1%",0
"2021-09-10","CB-18",40,"mcr","Brown","<1%",0
"2021-09-10","CB-18",40,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",40,"sav","Thalassia testudinum","1-5%",1
"2021-09-10","CB-18",40,"sav","Halodule wrightii","6-25%",2
"2021-09-10","CB-18",40,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",40,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",40,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",40,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-18",50,"mcr","Red","<1%",0
"2021-09-10","CB-18",50,"mcr","Green","<1%",0
"2021-09-10","CB-18",50,"mcr","Brown","<1%",0
"2021-09-10","CB-18",50,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-18",50,"sav","Thalassia testudinum","1-5%",1
"2021-09-10","CB-18",50,"sav","Halodule wrightii","1-5%",1
"2021-09-10","CB-18",50,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-18",50,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-18",50,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-18",50,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-2",0,"mcr","Red","1-5%",1
"2021-09-10","CB-2",0,"mcr","Green","<1%",0
"2021-09-10","CB-2",0,"mcr","Brown","<1%",0
"2021-09-10","CB-2",0,"mcr","Cyanobacteria","<1%",0
"2021-09-10","CB-2",0,"sav","Thalassia testudinum","1-5%",1
"2021-09-10","CB-2",0,"sav","Halodule wrightii","6-25%",2
"2021-09-10","CB-2",0,"sav","Syringodium filiforme","<1%",0
"2021-09-10","CB-2",0,"sav","Ruppia maritima","<1%",0
"2021-09-10","CB-2",0,"sav","Halophila engelmannii","<1%",0
"2021-09-10","CB-2",0,"sav","Halophila decipiens","<1%",0
"2021-09-10","CB-2",10,"mcr","Red","1-5%",1
"2021-09-10","CB-2",10,"mcr","Green","<1%",0
